Course Code,Section Code,Section Display Name,Est. Enroll.,ISBN,Title,Author,Publisher,Date,Edition,Required?,Supplier,Link,OK to Use Newer Edition?,OK to Use Older Edition?,Section Status,Submitted By
NURS 4511,11,Abigail Jones,,978-0-323-32852-4,"Medical-Surgical Nursing : Assessment and Management of Clinical Problems, Single Volume","Lewis, Sharon L., Dirksen, Shannon Ruff, Heitkemper, Margaret M., Bucher, Linda, and Harding, Mariann M.",Elsevier - Health Sciences Division,9/23/2016,10,required,,,,,Approved,
NURS 4511,11,Abigail Jones,,978-1-4338-3216-1,Publication Manual of the American Psychological Association,American Psychological Association,American Psychological Association,10/1/2019,7,recommended,,,,,Approved,
NURS 4511,11,Abigail Jones,,978-0-323-35841-5,Saunders Comprehensive Review for the NCLEX-RN? Examination,"Silvestri, Linda Anne",Elsevier - Health Sciences Division,9/23/2019,8,required,,,,,Approved,
NURS 4511,11,Abigail Jones,,978-1-4557-4134-2,HESI Case Studies (Faculty will provide instructions),Elsevier,Elsevier ,1/1/2018,,required,,,,,Approved,
NURS 4511,2,Candice Bissette,,978-0-323-32852-4,"Medical-Surgical Nursing : Assessment and Management of Clinical Problems, Single Volume","Lewis, Sharon L., Dirksen, Shannon Ruff, Heitkemper, Margaret M., Bucher, Linda, and Harding, Mariann M.",Elsevier - Health Sciences Division,9/23/2016,10,required,,,,,Approved,
NURS 4511,2,Candice Bissette,,978-1-4338-3216-1,Publication Manual of the American Psychological Association,American Psychological Association,American Psychological Association,10/1/2019,7,recommended,,,,,Approved,
NURS 4511,2,Candice Bissette,,978-0-323-35841-5,Saunders Comprehensive Review for the NCLEX-RN? Examination,"Silvestri, Linda Anne",Elsevier - Health Sciences Division,9/23/2019,8,required,,,,,Approved,
NURS 4511,2,Candice Bissette,,978-1-4557-4134-2,HESI Case Studies (Faculty will provide instructions),Elsevier,Elsevier ,1/1/2018,,required,,,,,Approved,
NURS 4511,8,Candice Bissette,,978-0-323-32852-4,"Medical-Surgical Nursing : Assessment and Management of Clinical Problems, Single Volume","Lewis, Sharon L., Dirksen, Shannon Ruff, Heitkemper, Margaret M., Bucher, Linda, and Harding, Mariann M.",Elsevier - Health Sciences Division,9/23/2016,10,required,,,,,Approved,
NURS 4511,8,Candice Bissette,,978-1-4338-3216-1,Publication Manual of the American Psychological Association,American Psychological Association,American Psychological Association,10/1/2019,7,recommended,,,,,Approved,
NURS 4511,8,Candice Bissette,,978-0-323-35841-5,Saunders Comprehensive Review for the NCLEX-RN? Examination,"Silvestri, Linda Anne",Elsevier - Health Sciences Division,9/23/2019,8,required,,,,,Approved,
NURS 4511,8,Candice Bissette,,978-1-4557-4134-2,HESI Case Studies (Faculty will provide instructions),Elsevier,Elsevier ,1/1/2018,,required,,,,,Approved,
NURS 4511,6,Debbie Smith,,978-0-323-32852-4,"Medical-Surgical Nursing : Assessment and Management of Clinical Problems, Single Volume","Lewis, Sharon L., Dirksen, Shannon Ruff, Heitkemper, Margaret M., Bucher, Linda, and Harding, Mariann M.",Elsevier - Health Sciences Division,9/23/2016,10,required,,,,,Approved,
NURS 4511,6,Debbie Smith,,978-1-4338-3216-1,Publication Manual of the American Psychological Association,American Psychological Association,American Psychological Association,10/1/2019,7,recommended,,,,,Approved,
NURS 4511,6,Debbie Smith,,978-0-323-35841-5,Saunders Comprehensive Review for the NCLEX-RN? Examination,"Silvestri, Linda Anne",Elsevier - Health Sciences Division,9/23/2019,8,required,,,,,Approved,
NURS 4511,6,Debbie Smith,,978-1-4557-4134-2,HESI Case Studies (Faculty will provide instructions),Elsevier,Elsevier ,1/1/2018,,required,,,,,Approved,
NURS 4511,13,Debbie Smith,,978-0-323-32852-4,"Medical-Surgical Nursing : Assessment and Management of Clinical Problems, Single Volume","Lewis, Sharon L., Dirksen, Shannon Ruff, Heitkemper, Margaret M., Bucher, Linda, and Harding, Mariann M.",Elsevier - Health Sciences Division,9/23/2016,10,required,,,,,Approved,
NURS 4511,13,Debbie Smith,,978-1-4338-3216-1,Publication Manual of the American Psychological Association,American Psychological Association,American Psychological Association,10/1/2019,7,recommended,,,,,Approved,
NURS 4511,13,Debbie Smith,,978-0-323-35841-5,Saunders Comprehensive Review for the NCLEX-RN? Examination,"Silvestri, Linda Anne",Elsevier - Health Sciences Division,9/23/2019,8,required,,,,,Approved,
NURS 4511,13,Debbie Smith,,978-1-4557-4134-2,HESI Case Studies (Faculty will provide instructions),Elsevier,Elsevier ,1/1/2018,,required,,,,,Approved,
NURS 4511,3,Debra Bradshaw,,978-0-323-32852-4,"Medical-Surgical Nursing : Assessment and Management of Clinical Problems, Single Volume","Lewis, Sharon L., Dirksen, Shannon Ruff, Heitkemper, Margaret M., Bucher, Linda, and Harding, Mariann M.",Elsevier - Health Sciences Division,9/23/2016,10,required,,,,,Approved,
NURS 4511,3,Debra Bradshaw,,978-1-4338-3216-1,Publication Manual of the American Psychological Association,American Psychological Association,American Psychological Association,10/1/2019,7,recommended,,,,,Approved,
NURS 4511,3,Debra Bradshaw,,978-0-323-35841-5,Saunders Comprehensive Review for the NCLEX-RN? Examination,"Silvestri, Linda Anne",Elsevier - Health Sciences Division,9/23/2019,8,required,,,,,Approved,
NURS 4511,3,Debra Bradshaw,,978-1-4557-4134-2,HESI Case Studies (Faculty will provide instructions),Elsevier,Elsevier ,1/1/2018,,required,,,,,Approved,
NURS 4511,9,Elizabeth Bryant,10,978-0-323-32852-4,"Medical-Surgical Nursing : Assessment and Management of Clinical Problems, Single Volume","Lewis, Sharon L., Dirksen, Shannon Ruff, Heitkemper, Margaret M., Bucher, Linda, and Harding, Mariann M.",Elsevier - Health Sciences Division,9/23/2016,10,required,,,,,Approved,Elizabeth Bryant
NURS 4511,9,Elizabeth Bryant,10,978-1-4338-3216-1,Publication Manual of the American Psychological Association,American Psychological Association,American Psychological Association,10/1/2019,7,recommended,,,,,Approved,Elizabeth Bryant
NURS 4511,9,Elizabeth Bryant,10,978-0-323-35841-5,Saunders Comprehensive Review for the NCLEX-RN? Examination,"Silvestri, Linda Anne",Elsevier - Health Sciences Division,9/23/2019,8,required,,,,,Approved,Elizabeth Bryant
NURS 4511,9,Elizabeth Bryant,10,978-1-4557-4134-2,HESI Case Studies (Faculty will provide instructions),Elsevier,Elsevier ,1/1/2018,,required,,,,,Approved,Elizabeth Bryant
NURS 4511,12,Janice Neil,,978-0-323-32852-4,"Medical-Surgical Nursing : Assessment and Management of Clinical Problems, Single Volume","Lewis, Sharon L., Dirksen, Shannon Ruff, Heitkemper, Margaret M., Bucher, Linda, and Harding, Mariann M.",Elsevier - Health Sciences Division,9/23/2016,10,required,,,,,Approved,
NURS 4511,12,Janice Neil,,978-1-4338-3216-1,Publication Manual of the American Psychological Association,American Psychological Association,American Psychological Association,10/1/2019,7,recommended,,,,,Approved,
NURS 4511,12,Janice Neil,,978-0-323-35841-5,Saunders Comprehensive Review for the NCLEX-RN? Examination,"Silvestri, Linda Anne",Elsevier - Health Sciences Division,9/23/2019,8,required,,,,,Approved,
NURS 4511,12,Janice Neil,,978-1-4557-4134-2,HESI Case Studies (Faculty will provide instructions),Elsevier,Elsevier ,1/1/2018,,required,,,,,Approved,
NURS 4511,7,Jeanette Avery,,978-0-323-32852-4,"Medical-Surgical Nursing : Assessment and Management of Clinical Problems, Single Volume","Lewis, Sharon L., Dirksen, Shannon Ruff, Heitkemper, Margaret M., Bucher, Linda, and Harding, Mariann M.",Elsevier - Health Sciences Division,9/23/2016,10,required,,,,,Approved,
NURS 4511,7,Jeanette Avery,,978-1-4338-3216-1,Publication Manual of the American Psychological Association,American Psychological Association,American Psychological Association,10/1/2019,7,recommended,,,,,Approved,
NURS 4511,7,Jeanette Avery,,978-0-323-35841-5,Saunders Comprehensive Review for the NCLEX-RN? Examination,"Silvestri, Linda Anne",Elsevier - Health Sciences Division,9/23/2019,8,required,,,,,Approved,
NURS 4511,7,Jeanette Avery,,978-1-4557-4134-2,HESI Case Studies (Faculty will provide instructions),Elsevier,Elsevier ,1/1/2018,,required,,,,,Approved,
NURS 4511,4,Lisa Tuck,,978-0-323-32852-4,"Medical-Surgical Nursing : Assessment and Management of Clinical Problems, Single Volume","Lewis, Sharon L., Dirksen, Shannon Ruff, Heitkemper, Margaret M., Bucher, Linda, and Harding, Mariann M.",Elsevier - Health Sciences Division,9/23/2016,10,required,,,,,Approved,
NURS 4511,4,Lisa Tuck,,978-1-4338-3216-1,Publication Manual of the American Psychological Association,American Psychological Association,American Psychological Association,10/1/2019,7,recommended,,,,,Approved,
NURS 4511,4,Lisa Tuck,,978-0-323-35841-5,Saunders Comprehensive Review for the NCLEX-RN? Examination,"Silvestri, Linda Anne",Elsevier - Health Sciences Division,9/23/2019,8,required,,,,,Approved,
NURS 4511,4,Lisa Tuck,,978-1-4557-4134-2,HESI Case Studies (Faculty will provide instructions),Elsevier,Elsevier ,1/1/2018,,required,,,,,Approved,
NURS 4511,5,Sandra Morris,,978-0-323-32852-4,"Medical-Surgical Nursing : Assessment and Management of Clinical Problems, Single Volume","Lewis, Sharon L., Dirksen, Shannon Ruff, Heitkemper, Margaret M., Bucher, Linda, and Harding, Mariann M.",Elsevier - Health Sciences Division,9/23/2016,10,required,,,,,Approved,
NURS 4511,5,Sandra Morris,,978-1-4338-3216-1,Publication Manual of the American Psychological Association,American Psychological Association,American Psychological Association,10/1/2019,7,recommended,,,,,Approved,
NURS 4511,5,Sandra Morris,,978-0-323-35841-5,Saunders Comprehensive Review for the NCLEX-RN? Examination,"Silvestri, Linda Anne",Elsevier - Health Sciences Division,9/23/2019,8,required,,,,,Approved,
NURS 4511,5,Sandra Morris,,978-1-4557-4134-2,HESI Case Studies (Faculty will provide instructions),Elsevier,Elsevier ,1/1/2018,,required,,,,,Approved,
NURS 4511,1,Sharon Mallette,,978-0-323-32852-4,"Medical-Surgical Nursing : Assessment and Management of Clinical Problems, Single Volume","Lewis, Sharon L., Dirksen, Shannon Ruff, Heitkemper, Margaret M., Bucher, Linda, and Harding, Mariann M.",Elsevier - Health Sciences Division,9/23/2016,10,required,,,,,Approved,
NURS 4511,1,Sharon Mallette,,978-1-4338-3216-1,Publication Manual of the American Psychological Association,American Psychological Association,American Psychological Association,10/1/2019,7,recommended,,,,,Approved,
NURS 4511,1,Sharon Mallette,,978-0-323-35841-5,Saunders Comprehensive Review for the NCLEX-RN? Examination,"Silvestri, Linda Anne",Elsevier - Health Sciences Division,9/23/2019,8,required,,,,,Approved,
NURS 4511,1,Sharon Mallette,,978-1-4557-4134-2,HESI Case Studies (Faculty will provide instructions),Elsevier,Elsevier ,1/1/2018,,required,,,,,Approved,
NURS 4511,10,Tanya Rowe,,978-0-323-32852-4,"Medical-Surgical Nursing : Assessment and Management of Clinical Problems, Single Volume","Lewis, Sharon L., Dirksen, Shannon Ruff, Heitkemper, Margaret M., Bucher, Linda, and Harding, Mariann M.",Elsevier - Health Sciences Division,9/23/2016,10,required,,,,,Approved,
NURS 4511,10,Tanya Rowe,,978-1-4338-3216-1,Publication Manual of the American Psychological Association,American Psychological Association,American Psychological Association,10/1/2019,7,recommended,,,,,Approved,
NURS 4511,10,Tanya Rowe,,978-0-323-35841-5,Saunders Comprehensive Review for the NCLEX-RN? Examination,"Silvestri, Linda Anne",Elsevier - Health Sciences Division,9/23/2019,8,required,,,,,Approved,
NURS 4511,10,Tanya Rowe,,978-1-4557-4134-2,HESI Case Studies (Faculty will provide instructions),Elsevier,Elsevier ,1/1/2018,,required,,,,,Approved,
NURS 4904,602,Josie Bowman,,978-0-323-55420-6,"Contemporary Nursing : Issues, Trends, and Management","Cherry, Barbara and Jacob, Susan R.",Elsevier - Health Sciences Division,10/29/2018,8,required,,,*,,Approved,Mark Hand
NURS 4904,603,Mark Hand,30,978-1-4338-3216-1,APA Manual (paperback),APA,Apa,1/1/2019,7,required,,,,,Approved,Mark Hand
NURS 4904,603,Mark Hand,30,978-0-323-55420-6,"Contemporary Nursing : Issues, Trends, and Management","Cherry, Barbara and Jacob, Susan R.",Elsevier - Health Sciences Division,10/29/2018,8,required,,,*,*,Approved,Mark Hand
NURS 4904,601,Melissa Beck,,978-0-323-55420-6,"Contemporary Nursing : Issues, Trends, and Management","Cherry, Barbara and Jacob, Susan R.",Elsevier - Health Sciences Division,10/29/2018,8,required,,,,,Approved,Mark Hand
NURS 4904,604,Melissa Beck,,978-0-323-55420-6,"Contemporary Nursing : Issues, Trends, and Management","Cherry, Barbara and Jacob, Susan R.",Elsevier - Health Sciences Division,10/29/2018,8,required,,,,,Approved,Susan Stancombe
NURS 6081,601,Nancy Dias,30,978-1-4338-3273-4,Concise Guide to APA Style,,American Psychological Association,12/1/2019,,recommended,,,,,Approved,Nancy Dias
NURS 6118,601,Rebecca Bagley,9,978-0-914324-06-5,Adminstrative Manual for Midwifery Practices,,American College of Nurse-Midwives,3/28/2016,,required,,,*,,Approved,Rebecca Bagley
NURS 6118,601,Rebecca Bagley,9,978-0-578-50017-1,The Ultimate Survival Guide For New Midwives,"Kitue, Lizzie",The American College of Nurse-Midwives,,1st,recommended,,,,,Approved,Rebecca Bagley
NURS 6118,601,Rebecca Bagley,9,978-1-284-20854-2,Nurse Practitioner?s Business Practice and Legal Guide,"Buppert, C.",Jones and Bartlett,11/16/2020,7th ,recommended,,,*,,Approved,Rebecca Bagley
NURS 6208,601,Tamara Perdue,,978-0-316-34662-7,The Tipping Point : How Little Things Can Make a Big Difference,"Gladwell, Malcolm",Little Brown & Company,1/7/2002,,required,,,,,Approved,
NURS 6208,601,Tamara Perdue,,978-1-284-09474-9,Contemporary Health Promotion in Nursing Practice,"Raingruber, Bonnie","Jones & Bartlett Learning, LLC",8/19/2016,2,required,,,,,Approved,
NURS 6208,601,Tamara Perdue,,978-0-323-41673-3,Health Promotion : Throughout the Life Span,"Edelman, Carole and Kudzma, Elizabeth C.",Elsevier - Health Sciences Division,10/2/2017,9,optional,,,,,Approved,
NURS 6208,601,Tamara Perdue,,978-1-4338-3216-1,Publication Manual of the American Psychological Association,American Psychological Association,American Psychological Association,10/1/2019,7,required,,,,,Approved,
NURS 8122,602,Helene Reilly,,978-0-323-08936-4,Primary Care Geriatrics : A Case-Based Approach,"Ham, Richard J. and Sloane, Philip D.",Elsevier - Health Sciences Division,12/2/2013,6,optional,,,,,Approved,Susan Stancombe
NURS 8122,602,Helene Reilly,,978-0-8036-6661-0,Advanced Practice Nursing in the Care of Older Adults,"Kennedy-Malone, Laurie, Fletcher, Kathleen Ryan, Martin-Plank, Lori, Duffy, Evelyn, and Duffy, Evelyn Groenke","Davis Company, F. A.",11/5/2018,2,required,,,,,Approved,Susan Stancombe
NURS 8122,602,Helene Reilly,,978-1-260-45528-1,CURRENT Medical Diagnosis and Treatment 2020,"McPhee, Stephen J., Rabow, Michael W., and Papadakis, Maxine A.",McGraw-Hill Education,9/2/2019,59,optional,,,,,Approved,Susan Stancombe
NURS 8122,602,Helene Reilly,,978-1-886775-66-4,Geriatrics At Your Fingertips (2020),Reuben,Fry,,22,required,,,,,Approved,Susan Stancombe
NURS 8122,602,Helene Reilly,,978-0-8261-5174-2,Geriatric Emergent/Urgent and Ambulatory Care: The Pocket NP,"Sanning Shea, Sheila, MSN, RN, ANP, CEN",Springer Publishing,1/1/2020,2nd,required,,,,,Approved,Susan Stancombe
NURS 8122,602,Helene Reilly,,978-0-8261-9518-0,Adult-Gerontology Practice Guidelines,"Cash, Jill C. and Glass, Cheryl A.","Springer Publishing Company, Incorporated",12/1/2018,,optional,,,,,Approved,Susan Stancombe
NURS 8122,603,Helene Reilly,,978-0-323-08936-4,Primary Care Geriatrics : A Case-Based Approach,"Ham, Richard J. and Sloane, Philip D.",Elsevier - Health Sciences Division,12/2/2013,6,optional,,,,,Approved,Susan Stancombe
NURS 8122,603,Helene Reilly,,978-0-8036-6661-0,Advanced Practice Nursing in the Care of Older Adults,"Kennedy-Malone, Laurie, Fletcher, Kathleen Ryan, Martin-Plank, Lori, Duffy, Evelyn, and Duffy, Evelyn Groenke","Davis Company, F. A.",11/5/2018,2,required,,,,,Approved,Susan Stancombe
NURS 8122,603,Helene Reilly,,978-1-260-45528-1,CURRENT Medical Diagnosis and Treatment 2020,"McPhee, Stephen J., Rabow, Michael W., and Papadakis, Maxine A.",McGraw-Hill Education,9/2/2019,59,optional,,,,,Approved,Susan Stancombe
NURS 8122,603,Helene Reilly,,978-1-886775-66-4,Geriatrics At Your Fingertips (2020),Reuben,Fry,,22,required,,,,,Approved,Susan Stancombe
NURS 8122,603,Helene Reilly,,978-0-8261-5174-2,Geriatric Emergent/Urgent and Ambulatory Care: The Pocket NP,"Sanning Shea, Sheila, MSN, RN, ANP, CEN",Springer Publishing,1/1/2020,2nd,required,,,,,Approved,Susan Stancombe
NURS 8122,603,Helene Reilly,,978-0-8261-9518-0,Adult-Gerontology Practice Guidelines,"Cash, Jill C. and Glass, Cheryl A.","Springer Publishing Company, Incorporated",12/1/2018,,optional,,,,,Approved,Susan Stancombe
NURS 8122,601,Kotaya Griffith,,978-0-323-08936-4,Primary Care Geriatrics : A Case-Based Approach,"Ham, Richard J. and Sloane, Philip D.",Elsevier - Health Sciences Division,12/2/2013,6,optional,,,,,Approved,
NURS 8122,601,Kotaya Griffith,,978-0-8036-6661-0,Advanced Practice Nursing in the Care of Older Adults,"Kennedy-Malone, Laurie, Fletcher, Kathleen Ryan, Martin-Plank, Lori, Duffy, Evelyn, and Duffy, Evelyn Groenke","Davis Company, F. A.",11/5/2018,2,required,,,,,Approved,
NURS 8122,601,Kotaya Griffith,,978-1-260-45528-1,CURRENT Medical Diagnosis and Treatment 2020,"McPhee, Stephen J., Rabow, Michael W., and Papadakis, Maxine A.",McGraw-Hill Education,9/2/2019,59,optional,,,,,Approved,
NURS 8122,601,Kotaya Griffith,,978-1-886775-66-4,Geriatrics At Your Fingertips (2020),Reuben,Fry,,22,required,,,,,Approved,
NURS 8122,601,Kotaya Griffith,,978-0-8261-5174-2,Geriatric Emergent/Urgent and Ambulatory Care: The Pocket NP,"Sanning Shea, Sheila, MSN, RN, ANP, CEN",Springer Publishing,1/1/2020,2nd,required,,,,,Approved,
NURS 8122,601,Kotaya Griffith,,978-0-8261-9518-0,Adult-Gerontology Practice Guidelines,"Cash, Jill C. and Glass, Cheryl A.","Springer Publishing Company, Incorporated",12/1/2018,,optional,,,,,Approved,
NURS 8250,605,Carolyn Horne,,978-0-226-23973-6,The Craft of Research,"Booth, Wayne C., Colomb, Gregory G., Williams, Joseph M., Bizup, Joseph, and FitzGerald, William T.",University of Chicago Press,10/18/2016,4,required,,,,,Approved,Carolyn Horne
NURS 8250,605,Carolyn Horne,,978-1-4338-3216-1,Publication Manual of the American Psychological Association,American Psychological Association,American Psychological Association,10/1/2019,7,choice,,,,,Approved,Carolyn Horne
NURS 8250,605,Carolyn Horne,,978-1-4338-3217-8,Publication Manual of the American Psychological Association,American Psychological Association,American Psychological Association,10/1/2019,7,choice,,,,,Approved,Carolyn Horne
NURS 8250,601,Charleen McNeill,,978-0-226-23973-6,The Craft of Research,"Booth, Wayne C., Colomb, Gregory G., Williams, Joseph M., Bizup, Joseph, and FitzGerald, William T.",University of Chicago Press,10/18/2016,4,required,,,,,Approved,
NURS 8250,601,Charleen McNeill,,978-1-4338-3216-1,Publication Manual of the American Psychological Association,American Psychological Association,American Psychological Association,10/1/2019,7,choice,,,,,Approved,
NURS 8250,601,Charleen McNeill,,978-1-4338-3217-8,Publication Manual of the American Psychological Association,American Psychological Association,American Psychological Association,10/1/2019,7,choice,,,,,Approved,
NURS 8250,606,Deborah Tyndall,,978-0-226-23973-6,The Craft of Research,"Booth, Wayne C., Colomb, Gregory G., Williams, Joseph M., Bizup, Joseph, and FitzGerald, William T.",University of Chicago Press,10/18/2016,4,required,,,,,Approved,Deborah Tyndall
NURS 8250,606,Deborah Tyndall,,978-1-4338-3216-1,Publication Manual of the American Psychological Association,American Psychological Association,American Psychological Association,10/1/2019,7,choice,,,,,Approved,Deborah Tyndall
